file,method,params,noisy_snr,enhanced_snr,snr_improvement,mae,mse,rmse,pesq,stoi
p257_279.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",1.4758078752333414,5.8565093514176345,4.380701476184293,0.014576537534594536,0.0005071100895293057,0.022519104989526244,2.502777338027954,0.9892175395190028
p257_280.wav,noisy_input,{},15.89911628834064,15.89911628834064,0.0,0.0063812644220888615,7.650415500393137e-05,0.008746665364807973,2.2587201595306396,0.9833038047615412
p257_280.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",15.89911628834064,18.609937167460032,2.7108208791193924,0.004774427507072687,4.0982922655530274e-05,0.006401790581980191,2.784473419189453,0.984573113500219
p257_280.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",15.89911628834064,15.936643458574677,0.0375271702340374,0.006351875606924295,7.584593549836427e-05,0.008708957199249762,2.484947681427002,0.983793273545898
p257_280.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",15.89911628834064,17.600434259915673,1.7013179715750333,0.004993925802409649,5.170746226212941e-05,0.007190790099991058,2.7536118030548096,0.9854211141397007
p257_281.wav,noisy_input,{},9.98187485498153,9.98187485498153,0.0,0.01733476109802723,0.0005234847776591778,0.022879789720606652,1.122673511505127,0.92082944557225
p257_281.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",9.98187485498153,16.14393888033595,6.162064025354418,0.008344760164618492,0.0001266769686480984,0.011255086345652724,1.8015015125274658,0.8368128788416468
p257_281.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",9.98187485498153,10.135128094203898,0.15325323922236755,0.017026130110025406,0.0005053342320024967,0.022479640388638266,1.1479419469833374,0.9214738272084166
p257_281.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",9.98187485498153,13.722653378028284,3.740778523046753,0.010331956669688225,0.00022122092195786536,0.014873497300832287,1.2014588117599487,0.871483800241518
p257_282.wav,noisy_input,{},5.325476960129815,5.325476960129815,0.0,0.031421441584825516,0.002047622809186578,0.045250666394944704,1.1649059057235718,0.931164290024132
p257_282.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",5.325476960129815,14.40508507996213,9.079608119832315,0.011544869281351566,0.0002530982601456344,0.015909062201953778,1.8055332899093628,0.9210955802935087
p257_282.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",5.325476960129815,5.445442399574123,0.11996543944430815,0.030870147049427032,0.0019918354228138924,0.04462998345074634,1.2111520767211914,0.9271101375103948
p257_282.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",5.325476960129815,13.717156035140125,8.391679075010309,0.011532883159816265,0.00029653916135430336,0.017220312463898654,1.7478578090667725,0.93049598349486
p257_283.wav,noisy_input,{},1.3974144850109806,1.3974144850109806,0.0,0.03213898465037346,0.001814346294850111,0.04259514402898658,1.3705298900604248,0.9222780090241782
p257_283.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",1.3974144850109806,11.073022327412678,9.675607842401698,0.008815782144665718,0.00019550569413695484,0.0139823350745487,1.6070739030838013,0.9160616691630404
p257_283.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",1.3974144850109806,1.4479450423356808,0.05053055732470013,0.031929101794958115,0.0017933585913851857,0.04234806478913984,1.4715423583984375,0.924450311949289
p257_283.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",1.3974144850109806,6.8387602785158155,5.441345793504835,0.012521917931735516,0.0005183052271604538,0.022766317821739504,1.349597692489624,0.925780353862855
p257_284.wav,noisy_input,{},16.353369523928837,16.353369523928837,0.0,0.00377442198805511,6.228097481653094e-05,0.007891829624144895,2.6039068698883057,0.9825986745837569
